campaign_id,customer_id,campaign_type,campaign_date,campaign_cost,delivered,clicked,redeemed,purchase_7d,revenue_7d,purchase_14d,revenue_14d,purchase_30d,revenue_30d,days_to_next_purchase,next_purchase_amount
CAMP03863,C0721,Birthday,2024-07-09,20.25,1,1,1,0,0.0,0,0.0,1,1189.58,27,594.79
CAMP03864,C0566,Festival,2026-01-27,27.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03865,C0537,Festival,2025-01-29,32.5,1,0,0,0,0.0,1,1248.59,1,2598.92,8,1248.59
CAMP03866,C0610,Win-back,2026-08-03,29.25,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03867,C0526,Loyalty,2025-12-23,14.0,1,1,0,0,0.0,0,0.0,1,911.51,23,911.51
CAMP03868,C0612,Discount,2026-08-13,25.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03869,C0956,Birthday,2026-06-27,18.5,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03870,C0011,Loyalty,2025-02-23,14.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03871,C0669,Win-back,2025-06-02,27.5,1,0,0,1,3421.34,1,3421.34,1,4582.58,6,3421.34
CAMP03872,C0046,New Product,2026-07-29,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03873,C0929,Loyalty,2025-12-03,22.0,1,0,0,1,1425.19,1,1425.19,1,12386.15,6,1425.19
CAMP03874,C0483,Discount,2026-05-28,23.25,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP03875,C0088,Loyalty,2026-07-18,18.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03876,C0345,Birthday,2026-04-11,22.0,1,1,1,0,0.0,1,2574.62,1,4629.13,11,2574.62
CAMP03877,C0110,Loyalty,2025-01-09,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03878,C0872,Festival,2026-05-27,25.5,0,0,0,0,0.0,0,0.0,1,1917.77,20,1917.77
CAMP03879,C0998,Discount,2025-12-03,21.5,1,1,0,1,2554.42,1,3717.06,1,10353.12,5,1277.21
CAMP03880,C0918,Win-back,2025-08-01,29.25,1,1,1,0,0.0,0,0.0,1,7993.74,21,2139.88
CAMP03881,C0434,Discount,2024-10-26,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03882,C0158,Discount,2026-01-03,25.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP03883,C0409,Win-back,2026-08-31,29.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03884,C0696,New Product,2026-06-14,23.0,1,0,0,0,0.0,0,0.0,1,8656.119999999999,17,2201.12
CAMP03885,C0056,New Product,2026-03-31,23.0,1,0,0,0,0.0,0,0.0,1,1186.96,20,1186.96
CAMP03886,C0881,Festival,2025-03-23,27.25,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03887,C0147,Discount,2025-08-20,23.25,1,1,0,0,0.0,0,0.0,1,3257.53,20,1360.91
CAMP03888,C0916,Discount,2026-06-05,19.75,1,1,1,0,0.0,1,1231.42,1,3937.09,14,1231.42
CAMP03889,C0232,Birthday,2026-02-25,18.5,1,0,0,0,0.0,1,3190.5,1,5168.07,10,1595.25
CAMP03890,C0360,Festival,2023-11-29,27.25,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03891,C0888,New Product,2026-08-02,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03892,C0909,Win-back,2026-08-28,27.5,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP03893,C0318,New Product,2026-08-21,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03894,C0689,Birthday,2025-11-19,20.25,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03895,C0060,Festival,2026-07-08,27.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03896,C0251,Win-back,2026-06-08,32.75,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03897,C0305,Festival,2026-03-20,29.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03898,C0328,Discount,2024-07-05,21.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03899,C0382,Discount,2026-03-21,23.25,1,0,0,0,0.0,0,0.0,1,4821.6900000000005,16,722.19
CAMP03900,C0276,Loyalty,2026-05-09,18.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03901,C0433,Loyalty,2026-08-16,16.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP03902,C0463,New Product,2025-05-21,23.0,1,0,0,0,0.0,1,784.4,1,6582.820000000001,9,784.4
CAMP03903,C0045,Birthday,2026-06-01,18.5,1,0,0,0,0.0,1,418.32,1,418.32,12,418.32
CAMP03904,C0856,Birthday,2026-08-18,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03905,C0031,Festival,2024-03-08,27.25,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP03906,C0936,Birthday,2026-03-05,18.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03907,C0333,Festival,2025-04-07,27.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03908,C0236,Win-back,2026-03-03,31.0,1,1,0,0,0.0,1,783.4,1,3816.66,9,783.4
CAMP03909,C0172,Loyalty,2024-06-03,18.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03910,C0983,New Product,2026-08-14,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03911,C0175,Discount,2025-09-05,25.0,1,1,0,0,0.0,0,0.0,1,1983.39,29,661.13
CAMP03912,C0467,Loyalty,2025-03-25,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03913,C0587,Loyalty,2025-07-03,16.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP03914,C0450,Festival,2026-08-23,27.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03915,C0438,Discount,2026-08-26,21.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03916,C0806,Loyalty,2026-04-24,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03917,C0213,Win-back,2026-04-26,29.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03918,C0937,Win-back,2026-08-06,29.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03919,C0454,Birthday,2025-07-19,20.25,1,0,0,1,1954.32,1,1954.32,1,1954.32,2,977.16
CAMP03920,C0522,Festival,2025-11-27,32.5,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03921,C0346,Birthday,2026-06-12,20.25,0,0,0,0,0.0,1,456.84,1,456.84,13,456.84
CAMP03922,C0749,Loyalty,2025-11-10,16.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03923,C0600,Loyalty,2025-10-13,18.0,1,0,0,0,0.0,1,4034.32,1,8651.86,12,2017.16
CAMP03924,C0630,Birthday,2026-08-05,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03925,C0282,Festival,2025-04-06,29.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP03926,C0053,Birthday,2025-03-29,20.25,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03927,C0678,Festival,2025-01-16,25.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03928,C0849,Discount,2024-10-08,21.5,1,0,0,1,1489.33,1,1489.33,1,9217.79,6,1489.33
CAMP03929,C0400,Loyalty,2026-05-07,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03930,C0610,Festival,2026-06-19,27.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03931,C0499,Festival,2025-11-18,30.75,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP03932,C0984,Birthday,2026-08-14,18.5,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03933,C0052,Win-back,2026-08-17,29.25,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03934,C0777,New Product,2026-05-13,23.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03935,C0689,Festival,2026-06-07,25.5,1,1,1,0,0.0,0,0.0,1,5126.8,18,1115.75
CAMP03936,C0838,New Product,2025-10-27,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03937,C0507,Win-back,2026-03-30,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03938,C0390,New Product,2025-09-27,23.0,1,1,0,1,727.79,1,1284.37,1,2263.58,7,727.79
CAMP03939,C0269,Festival,2026-01-22,32.5,1,0,0,1,1790.32,1,1790.32,1,7111.31,6,895.16
CAMP03940,C0431,New Product,2026-01-14,23.0,1,0,0,1,1170.97,1,1854.41,1,9686.0,7,1170.97
CAMP03941,C0074,Win-back,2026-05-07,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03942,C0238,Discount,2025-10-20,23.25,1,1,0,0,0.0,0,0.0,1,13236.29,23,2031.11
CAMP03943,C0656,Loyalty,2024-12-16,18.0,1,0,0,0,0.0,0,0.0,1,1652.46,28,1652.46
CAMP03944,C0933,Birthday,2025-10-30,20.25,0,0,0,0,0.0,1,615.8,1,1772.74,10,307.9
CAMP03945,C0503,Festival,2025-06-16,25.5,1,0,0,1,970.96,1,1822.14,1,1822.14,3,485.48
CAMP03946,C0153,New Product,2026-08-24,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03947,C0353,Loyalty,2026-06-01,22.0,1,0,0,0,0.0,0,0.0,1,2181.48,25,1090.74
CAMP03948,C0910,Loyalty,2025-11-27,16.0,1,0,0,0,0.0,0,0.0,1,2053.35,19,660.27
CAMP03949,C0434,Win-back,2025-11-22,31.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03950,C0441,Win-back,2025-11-23,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03951,C0074,Loyalty,2024-09-15,18.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03952,C0657,Win-back,2024-04-15,32.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03953,C0394,Loyalty,2025-04-23,18.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03954,C0227,Birthday,2025-10-20,22.0,1,1,0,0,0.0,1,573.77,1,573.77,11,573.77
CAMP03955,C0966,New Product,2026-05-25,23.0,1,0,0,0,0.0,0,0.0,1,5353.14,15,2676.57
CAMP03956,C0440,Birthday,2026-05-05,18.5,1,0,0,0,0.0,0,0.0,1,759.14,28,759.14
CAMP03957,C0457,Festival,2026-03-28,25.5,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP03958,C0423,Discount,2026-08-01,23.25,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP03959,C0780,Win-back,2025-08-12,27.5,1,1,1,1,1580.6,1,1580.6,1,2796.88,1,790.3
CAMP03960,C0963,Discount,2026-07-10,21.5,1,1,0,1,1214.18,1,3306.7700000000004,1,3306.7700000000004,6,1214.18
CAMP03961,C0830,Win-back,2026-07-09,29.25,1,0,0,1,1822.84,1,1822.84,1,1822.84,3,911.42
CAMP03962,C0236,Loyalty,2024-11-21,16.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03963,C0524,Discount,2024-05-12,25.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP03964,C0307,New Product,2026-07-24,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03965,C0140,Festival,2026-03-28,32.5,0,0,0,0,0.0,0,0.0,1,2049.9,25,1354.83
CAMP03966,C0105,Birthday,2026-08-26,22.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03967,C0588,Festival,2025-10-20,32.5,1,0,0,1,2737.24,1,2737.24,1,4790.16,4,684.31
CAMP03968,C0762,Win-back,2026-04-24,29.25,1,0,0,1,1326.45,1,1326.45,1,1326.45,5,1326.45
CAMP03969,C0362,Birthday,2024-10-13,18.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03970,C0840,Discount,2025-04-15,23.25,1,1,1,0,0.0,1,1025.22,1,1025.22,11,1025.22
CAMP03971,C0580,Win-back,2024-05-23,32.75,1,1,0,0,0.0,0,0.0,1,3551.04,15,1775.52
CAMP03972,C0142,Discount,2026-02-06,21.5,1,1,0,1,1488.07,1,1488.07,1,1488.07,4,1488.07
CAMP03973,C0013,Birthday,2026-06-30,18.5,1,1,1,0,0.0,0,0.0,1,1364.53,23,1364.53
CAMP03974,C0626,Discount,2025-06-04,21.5,1,0,0,0,0.0,0,0.0,1,1713.32,21,856.66
CAMP03975,C0296,Birthday,2025-05-14,18.5,1,0,0,1,1416.34,1,1416.34,1,1416.34,2,1416.34
CAMP03976,C0709,Win-back,2026-08-02,27.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03977,C0837,Loyalty,2025-07-28,22.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03978,C0397,Win-back,2026-03-10,32.75,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03979,C0368,Discount,2024-12-30,21.5,1,0,0,1,653.62,1,653.62,1,3916.620000000001,6,653.62
CAMP03980,C0929,Festival,2025-11-05,29.0,1,0,0,1,1499.01,1,1499.01,1,8233.19,1,1499.01
CAMP03981,C0942,Festival,2025-08-10,32.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03982,C0619,Discount,2026-02-09,23.25,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03983,C0292,Loyalty,2024-03-16,14.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03984,C0696,Loyalty,2026-01-27,22.0,1,0,0,0,0.0,0,0.0,1,2342.86,23,1171.43
CAMP03985,C0982,Discount,2025-03-23,19.75,1,1,0,0,0.0,0,0.0,1,8651.6,15,3089.2
CAMP03986,C0403,Festival,2025-10-12,29.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03987,C0549,Win-back,2024-01-31,27.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03988,C0105,Discount,2026-02-18,19.75,1,0,0,1,1252.8,1,1252.8,1,2796.8,3,626.4
CAMP03989,C0458,Win-back,2026-07-24,27.5,1,1,0,1,1980.69,1,1980.69,1,1980.69,2,660.23
CAMP03990,C0907,Discount,2025-12-09,21.5,1,0,0,0,0.0,0,0.0,1,1494.71,27,1494.71
CAMP03991,C0952,Birthday,2025-08-18,18.5,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03992,C0025,Birthday,2025-08-18,22.0,1,0,0,0,0.0,1,5262.1900000000005,1,11789.92,9,883.27
CAMP03993,C0235,Festival,2026-05-03,25.5,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP03994,C0257,New Product,2025-08-15,23.0,1,0,0,0,0.0,0,0.0,1,2396.86,30,1198.43
CAMP03995,C0844,Win-back,2025-07-17,29.25,1,0,0,1,1222.5,1,1222.5,1,1222.5,3,1222.5
CAMP03996,C0899,Birthday,2024-09-27,20.25,1,0,0,0,0.0,1,2439.79,1,2439.79,10,723.16
CAMP03997,C0835,New Product,2026-05-07,23.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP03998,C0360,Birthday,2025-11-13,22.0,1,1,1,0,0.0,0,0.0,1,3814.11,18,1765.77
CAMP03999,C0756,Discount,2025-12-01,25.0,1,0,0,0,0.0,0,0.0,1,3883.84,18,970.96
CAMP04000,C0294,Festival,2026-05-13,32.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04001,C0556,Win-back,2026-05-25,29.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04002,C0308,New Product,2026-05-31,23.0,1,0,0,0,0.0,0,0.0,1,1417.61,20,1417.61
CAMP04003,C0852,Loyalty,2026-05-01,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04004,C0582,Festival,2026-08-19,25.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04005,C0751,Discount,2026-06-27,19.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04006,C0324,Win-back,2025-12-05,32.75,1,1,1,1,1032.88,1,1032.88,1,3040.79,4,1032.88
CAMP04007,C0829,Festival,2024-06-22,32.5,1,1,1,0,0.0,0,0.0,1,2938.23,30,979.41
CAMP04008,C0910,Festival,2026-07-19,27.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04009,C0207,Win-back,2025-12-04,31.0,1,0,0,0,0.0,0,0.0,1,3363.8900000000003,16,1562.29
CAMP04010,C0587,Loyalty,2026-08-22,16.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP04011,C0539,Loyalty,2026-01-08,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04012,C0882,Discount,2026-04-11,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04013,C0772,Discount,2026-06-06,19.75,1,1,1,1,899.29,1,899.29,1,899.29,1,899.29
CAMP04014,C0958,New Product,2026-02-16,23.0,0,0,0,0,0.0,0,0.0,1,1651.28,17,825.64
CAMP04015,C0088,New Product,2026-07-26,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04016,C0624,Birthday,2026-07-30,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04017,C0004,Festival,2025-12-23,25.5,1,0,0,1,3900.34,1,3900.34,1,3900.34,6,1950.17
CAMP04018,C0584,Loyalty,2026-01-11,14.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04019,C0197,Festival,2026-05-17,30.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04020,C0649,Loyalty,2026-05-05,18.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04021,C0875,Festival,2026-07-04,32.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04022,C0440,Win-back,2026-07-02,27.5,1,1,0,1,1103.06,1,1103.06,1,1103.06,2,551.53
CAMP04023,C0021,Discount,2024-07-06,19.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04024,C0431,Win-back,2026-01-04,27.5,1,0,0,1,2124.2,1,2124.2,1,9909.21,6,641.78
CAMP04025,C0068,Festival,2025-03-16,27.25,1,1,1,0,0.0,1,10321.64,1,22567.009999999995,14,2827.66
CAMP04026,C0750,Discount,2026-04-08,21.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04027,C0177,Discount,2026-05-15,19.75,1,0,0,0,0.0,0,0.0,1,4622.16,28,1540.72
CAMP04028,C0245,New Product,2026-05-04,23.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP04029,C0956,Loyalty,2026-07-02,22.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP04030,C0631,Loyalty,2026-04-07,16.0,1,0,0,0,0.0,0,0.0,1,765.15,22,765.15
CAMP04031,C0267,Birthday,2025-10-14,22.0,1,0,0,0,0.0,1,1584.6,1,1584.6,12,1584.6
CAMP04032,C0172,New Product,2025-09-20,23.0,1,0,0,0,0.0,0,0.0,1,1583.01,15,490.12
CAMP04033,C0424,Birthday,2026-03-03,22.0,1,0,0,0,0.0,0,0.0,1,1102.43,30,1102.43
CAMP04034,C0735,Discount,2026-03-06,19.75,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04035,C0466,Win-back,2026-02-26,31.0,0,0,0,0,0.0,1,1648.68,1,4054.38,8,402.74
CAMP04036,C0803,New Product,2025-11-07,23.0,1,0,0,0,0.0,0,0.0,1,1856.62,21,928.31
CAMP04037,C0984,Festival,2026-08-01,32.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04038,C0787,Win-back,2025-09-21,27.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04039,C0914,Discount,2025-09-02,23.25,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04040,C0491,Discount,2026-07-07,23.25,1,1,0,0,0.0,0,0.0,1,1560.05,28,1560.05
CAMP04041,C0914,Festival,2025-11-26,30.75,1,0,0,1,883.56,1,883.56,1,1804.51,7,883.56
CAMP04042,C0515,Discount,2025-01-19,21.5,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP04043,C0326,Discount,2026-03-08,25.0,1,0,0,0,0.0,0,0.0,1,1574.26,23,939.34
CAMP04044,C0810,Win-back,2025-11-25,32.75,1,0,0,1,2489.78,1,2489.78,1,7641.599999999999,2,1244.89
CAMP04045,C0369,Discount,2026-02-05,25.0,1,0,0,0,0.0,1,3505.59,1,3505.59,11,1168.53
CAMP04046,C0308,Birthday,2024-12-10,18.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04047,C0417,New Product,2026-02-04,23.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP04048,C0836,Discount,2026-04-07,19.75,1,0,0,0,0.0,0,0.0,1,2523.2,21,1261.6
CAMP04049,C0676,Festival,2025-05-03,27.25,1,1,1,1,3604.06,1,5599.78,1,5599.78,4,1802.03
CAMP04050,C0850,Loyalty,2025-10-27,16.0,1,1,1,0,0.0,0,0.0,1,8518.24,28,2258.38
CAMP04051,C0080,Win-back,2025-03-04,29.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04052,C0791,Birthday,2026-02-26,20.25,1,0,0,1,1507.63,1,1507.63,1,4509.79,5,1507.63
CAMP04053,C0670,Discount,2024-12-05,25.0,1,0,0,0,0.0,1,1389.5,1,1389.5,12,1389.5
CAMP04054,C0917,Loyalty,2026-03-01,16.0,1,0,0,0,0.0,1,3215.0,1,10503.69,11,921.46
CAMP04055,C0565,Festival,2026-08-01,30.75,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04056,C0802,Discount,2025-11-29,25.0,1,0,0,0,0.0,0,0.0,1,543.41,24,543.41
CAMP04057,C0443,New Product,2026-08-31,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04058,C0838,Win-back,2024-01-04,27.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04059,C0254,New Product,2025-10-24,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04060,C0405,Festival,2026-08-05,27.25,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP04061,C0510,New Product,2026-07-28,23.0,1,0,0,0,0.0,0,0.0,1,2828.78,19,1414.39
CAMP04062,C0268,Birthday,2024-10-15,20.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04063,C0994,Discount,2025-05-21,25.0,1,0,0,1,1071.0,1,1071.0,1,1071.0,3,1071.0
CAMP04064,C0327,New Product,2025-06-26,23.0,1,0,0,0,0.0,0,0.0,1,1833.48,16,916.74
CAMP04065,C0128,Discount,2026-03-29,19.75,1,1,1,1,3565.03,1,3565.03,1,3565.03,4,870.94
CAMP04066,C0845,New Product,2026-06-20,23.0,1,0,0,1,10370.21,1,13022.009999999998,1,14448.409999999998,3,1260.52
CAMP04067,C0596,Win-back,2025-04-24,31.0,1,0,0,1,1099.38,1,4781.550000000001,1,9562.270000000002,4,549.69
CAMP04068,C0769,Birthday,2026-06-16,18.5,0,0,0,0,0.0,1,4148.37,1,9837.41,10,2049.7
CAMP04069,C0148,Birthday,2026-08-20,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04070,C0686,Discount,2025-06-20,19.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04071,C0825,Win-back,2026-05-02,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04072,C0023,Discount,2026-08-30,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04073,C0294,Win-back,2026-08-23,31.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP04074,C0158,New Product,2026-03-01,23.0,1,0,0,1,1139.83,1,3734.9699999999993,1,3734.9699999999993,7,1139.83
CAMP04075,C0512,Discount,2026-08-03,21.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04076,C0903,Festival,2026-08-25,30.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04077,C0131,Festival,2026-07-25,29.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP04078,C0519,Discount,2025-03-25,25.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04079,C0612,Birthday,2026-08-31,20.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04080,C0588,Discount,2026-07-09,21.5,1,0,0,1,659.19,1,659.19,1,659.19,3,659.19
CAMP04081,C0091,New Product,2024-06-18,23.0,1,0,0,1,762.91,1,762.91,1,2198.83,7,762.91
CAMP04082,C0438,Loyalty,2026-08-08,16.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04083,C0873,Win-back,2025-03-10,29.25,0,0,0,1,952.04,1,952.04,1,952.04,2,952.04
CAMP04084,C0565,Birthday,2026-05-29,20.25,1,0,0,0,0.0,0,0.0,1,744.32,27,744.32
CAMP04085,C0711,Festival,2026-08-31,32.5,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP04086,C0382,New Product,2025-05-22,23.0,1,0,0,0,0.0,1,3961.09,1,5339.21,9,3961.09
CAMP04087,C0261,New Product,2026-06-11,23.0,1,0,0,0,0.0,1,19412.300000000003,1,33220.67,9,3617.73
CAMP04088,C0925,Birthday,2025-03-31,20.25,1,0,0,0,0.0,0,0.0,1,1125.31,17,1125.31
CAMP04089,C0654,Discount,2024-12-16,21.5,1,0,0,1,583.0,1,2538.8,1,3384.58,7,583.0
CAMP04090,C0825,New Product,2026-07-18,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04091,C0066,New Product,2025-04-07,23.0,0,0,0,0,0.0,1,603.6,1,603.6,13,603.6
CAMP04092,C0978,Festival,2025-07-15,25.5,1,0,0,1,6215.52,1,6215.52,1,6215.52,4,1047.61
CAMP04093,C0052,Loyalty,2026-07-26,14.0,1,0,0,0,0.0,1,2057.88,1,2057.88,14,1028.94
CAMP04094,C0862,Birthday,2026-08-28,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04095,C0163,Birthday,2025-12-29,20.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04096,C0593,Win-back,2026-08-03,29.25,1,0,0,0,0.0,1,1923.75,1,1923.75,13,1923.75
CAMP04097,C0937,Birthday,2024-09-28,22.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04098,C0611,Festival,2026-06-08,32.5,1,0,0,1,6312.64,1,6312.64,1,9193.94,2,3156.32
CAMP04099,C0526,Win-back,2026-02-25,29.25,1,1,0,0,0.0,1,2826.2,1,2826.2,12,1413.1
CAMP04100,C0670,Loyalty,2024-11-02,14.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04101,C0808,New Product,2026-05-12,23.0,1,0,0,0,0.0,1,1501.79,1,1501.79,13,1501.79
CAMP04102,C0888,Birthday,2026-07-26,22.0,1,0,0,1,560.09,1,560.09,1,560.09,7,560.09
CAMP04103,C0657,Discount,2025-04-18,25.0,1,0,0,0,0.0,0,0.0,1,4401.74,18,1027.93
CAMP04104,C0622,New Product,2026-06-02,23.0,1,1,1,0,0.0,1,511.03,1,4801.360000000001,9,511.03
CAMP04105,C0817,Discount,2026-07-27,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04106,C0645,Win-back,2026-07-08,32.75,1,0,0,0,0.0,1,1749.18,1,4542.4,14,874.59
CAMP04107,C0932,Festival,2024-06-20,25.5,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP04108,C0400,Birthday,2026-08-30,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP04109,C0509,Birthday,2025-07-23,22.0,1,0,0,0,0.0,1,4588.66,1,7174.37,12,2294.33
CAMP04110,C0736,Win-back,2024-07-18,31.0,1,1,0,0,0.0,0,0.0,0,0.0,,
