transaction_id,customer_id,transaction_date,bill_amount,outlet
T13608,C0447,09-03-2026,972.52,Outlet_02
T13609,C0447,15-04-2026,1546.4,Outlet_03
T13610,C0447,14-06-2026,2244.74,Outlet_03
T13611,C0447,04-07-2026,994.72,Outlet_03
T13612,C0447,04-07-2026,994.72,Outlet_03
T13613,C0448,13-08-2025,890.88,Outlet_15
T13614,C0448,13-08-2025,890.88,Outlet_15
T13615,C0448,29-09-2025,792.68,Outlet_15
T13616,C0448,29-09-2025,792.68,Outlet_15
T13617,C0448,29-09-2025,792.68,Outlet_15
T13618,C0448,29-09-2025,792.68,Outlet_15
T13619,C0448,25-11-2025,2834.28,Outlet_15
T13620,C0448,25-11-2025,2834.28,Outlet_15
T13621,C0448,11-12-2025,694.14,Outlet_15
T13622,C0448,11-12-2025,694.14,Outlet_15
T13623,C0448,11-12-2025,694.14,Outlet_15
T13624,C0448,16-12-2025,822.07,Outlet_15
T13625,C0448,16-12-2025,822.07,Outlet_15
T13626,C0448,29-12-2025,435.64,Outlet_12
T13627,C0448,20-01-2026,947.59,Outlet_15
T13628,C0448,20-01-2026,947.59,Outlet_15
T13629,C0448,21-01-2026,543.92,Outlet_15
T13630,C0448,21-01-2026,543.92,Outlet_15
T13631,C0448,28-02-2026,1710.68,Outlet_15
T13632,C0448,04-04-2026,513.48,Outlet_15
T13633,C0448,04-04-2026,513.48,Outlet_15
T13634,C0448,16-05-2026,1568.72,Outlet_15
T13635,C0448,24-05-2026,732.72,Outlet_15
T13636,C0448,31-05-2026,1482.97,Outlet_15
T13637,C0448,31-05-2026,1482.97,Outlet_15
T13638,C0448,01-06-2026,1059.26,Outlet_15
T13639,C0448,11-06-2026,843.6,Outlet_03
T13640,C0448,24-06-2026,926.29,Outlet_15
T13641,C0449,16-01-2026,1197.08,Outlet_11
T13642,C0449,09-05-2026,370.42,Outlet_11
T13643,C0449,09-05-2026,370.42,Outlet_11
T13644,C0449,09-05-2026,370.42,Outlet_11
T13645,C0449,14-05-2026,1083.14,Outlet_11
T13646,C0449,25-06-2026,1445.93,Outlet_11
T13647,C0449,25-06-2026,1445.93,Outlet_11
T13648,C0449,14-07-2026,828.84,Outlet_11
T13649,C0449,14-07-2026,828.84,Outlet_11
T13650,C0449,21-07-2026,717.68,Outlet_11
T13651,C0450,28-07-2026,778.64,Outlet_09
T13652,C0450,28-07-2026,778.64,Outlet_09
T13653,C0451,30-07-2026,626.93,Outlet_08
T13654,C0452,08-09-2024,1434.64,Outlet_04
T13655,C0452,09-11-2024,1548.08,Outlet_04
T13656,C0452,09-11-2024,1548.08,Outlet_04
T13657,C0452,09-11-2024,1548.08,Outlet_04
T13658,C0452,07-12-2024,708.13,Outlet_04
T13659,C0452,07-12-2024,708.13,Outlet_04
T13660,C0452,18-02-2025,1911.46,Outlet_04
T13661,C0452,18-02-2025,1911.46,Outlet_04
T13662,C0452,18-02-2025,1911.46,Outlet_04
T13663,C0452,13-03-2025,1162.71,Outlet_04
T13664,C0452,28-03-2025,1096.12,Outlet_13
T13665,C0452,04-05-2025,563.76,Outlet_02
T13666,C0452,04-05-2025,563.76,Outlet_02
T13667,C0452,11-05-2025,975.52,Outlet_04
T13668,C0452,11-05-2025,975.52,Outlet_04
T13669,C0452,11-05-2025,975.52,Outlet_04
T13670,C0452,16-05-2025,606.97,Outlet_04
T13671,C0452,16-05-2025,606.97,Outlet_04
T13672,C0452,19-06-2025,707.62,Outlet_09
T13673,C0452,19-06-2025,707.62,Outlet_09
T13674,C0452,20-06-2025,1803.05,Outlet_04
T13675,C0452,20-06-2025,1803.05,Outlet_04
T13676,C0452,05-07-2025,684.65,Outlet_04
T13677,C0452,12-07-2025,920.03,Outlet_04
T13678,C0452,12-07-2025,920.03,Outlet_04
T13679,C0452,24-07-2025,873.02,Outlet_04
T13680,C0452,24-07-2025,873.02,Outlet_04
T13681,C0452,18-08-2025,2042.38,Outlet_04
T13682,C0452,15-09-2025,3113.78,Outlet_04
T13683,C0452,15-09-2025,3113.78,Outlet_04
T13684,C0452,27-09-2025,2270.58,Outlet_04
T13685,C0452,27-09-2025,1207.22,Outlet_04
T13686,C0452,11-11-2025,1030.31,Outlet_04
T13687,C0452,17-11-2025,1694.68,Outlet_04
T13688,C0452,17-11-2025,1694.68,Outlet_04
T13689,C0452,22-01-2026,961.27,Outlet_13
T13690,C0452,27-01-2026,1649.54,Outlet_04
T13691,C0452,01-03-2026,1181.66,Outlet_10
T13692,C0452,01-03-2026,1181.66,Outlet_10
T13693,C0452,01-03-2026,1181.66,Outlet_10
T13694,C0452,17-03-2026,1309.68,Outlet_12
T13695,C0452,17-03-2026,1309.68,Outlet_12
T13696,C0452,18-04-2026,1101.71,Outlet_08
T13697,C0452,18-04-2026,1101.71,Outlet_08
T13698,C0452,23-04-2026,1559.22,Outlet_04
T13699,C0452,23-04-2026,1559.22,Outlet_04
T13700,C0452,16-05-2026,1732.94,Outlet_13
T13701,C0452,16-05-2026,1732.94,Outlet_13
T13702,C0452,16-05-2026,1732.94,Outlet_13
T13703,C0452,24-05-2026,1401.17,Outlet_04
T13704,C0452,24-05-2026,1401.17,Outlet_04
T13705,C0452,24-05-2026,1401.17,Outlet_04
T13706,C0452,24-05-2026,1401.17,Outlet_04
T13707,C0452,25-05-2026,1715.92,Outlet_04
T13708,C0452,25-05-2026,1715.92,Outlet_04
T13709,C0452,25-05-2026,1715.92,Outlet_04
T13710,C0452,08-07-2026,1174.89,Outlet_01
T13711,C0452,08-07-2026,1174.89,Outlet_01
T13712,C0453,21-05-2025,1860.84,Outlet_15
T13713,C0453,21-05-2025,1860.84,Outlet_15
T13714,C0453,21-05-2025,1860.84,Outlet_15
T13715,C0453,28-07-2025,1686.77,Outlet_15
T13716,C0453,20-08-2025,1843.78,Outlet_09
T13717,C0453,22-08-2025,4074.95,Outlet_15
T13718,C0453,23-08-2025,1490.07,Outlet_15
T13719,C0453,23-08-2025,1490.07,Outlet_15
T13720,C0453,11-10-2025,1395.09,Outlet_15
T13721,C0453,18-10-2025,821.96,Outlet_15
T13722,C0453,26-10-2025,1921.43,Outlet_02
T13723,C0453,09-11-2025,1003.14,Outlet_15
T13724,C0453,29-11-2025,1649.09,Outlet_15
T13725,C0453,01-12-2025,2100.51,Outlet_15
T13726,C0453,01-12-2025,2100.51,Outlet_15
T13727,C0453,07-12-2025,1666.9,Outlet_15
T13728,C0453,07-12-2025,1666.9,Outlet_15
T13729,C0453,07-12-2025,1666.9,Outlet_15
T13730,C0453,14-12-2025,2019.49,Outlet_15
T13731,C0453,14-12-2025,1536.04,Outlet_15
T13732,C0453,17-12-2025,1320.57,Outlet_15
T13733,C0453,07-01-2026,885,Outlet_15
T13734,C0453,22-01-2026,1342.85,Outlet_15
T13735,C0453,22-01-2026,1342.85,Outlet_15
T13736,C0453,16-02-2026,1785.16,Outlet_15
T13737,C0453,24-03-2026,1679.14,Outlet_15
T13738,C0453,24-03-2026,1679.14,Outlet_15
T13739,C0453,29-03-2026,1622.25,Outlet_15
T13740,C0453,09-04-2026,2125.67,Outlet_15
T13741,C0453,09-04-2026,2125.67,Outlet_15
T13742,C0453,09-04-2026,2125.67,Outlet_15
T13743,C0454,28-09-2024,1937.23,Outlet_12
T13744,C0454,28-09-2024,1937.23,Outlet_12
T13745,C0454,28-09-2024,1937.23,Outlet_12
T13746,C0454,09-10-2024,2011.38,Outlet_12
T13747,C0454,09-10-2024,2011.38,Outlet_12
T13748,C0454,03-11-2024,1714.3,Outlet_01
T13749,C0454,27-11-2024,1342.75,Outlet_02
T13750,C0454,07-12-2024,1526.92,Outlet_12
T13751,C0454,24-12-2024,3686.4,Outlet_11
T13752,C0454,05-01-2025,1616.73,Outlet_12
T13753,C0454,05-01-2025,1616.73,Outlet_12
T13754,C0454,30-03-2025,1340.69,Outlet_12
T13755,C0454,30-03-2025,1340.69,Outlet_12
T13756,C0454,30-03-2025,1340.69,Outlet_12
T13757,C0454,01-04-2025,1057.6,Outlet_12
T13758,C0454,01-04-2025,1944.39,Outlet_12
T13759,C0454,01-04-2025,1944.39,Outlet_12
T13760,C0454,01-04-2025,1944.39,Outlet_12
T13761,C0454,01-04-2025,1057.6,Outlet_12
T13762,C0454,07-04-2025,1333.73,Outlet_12
T13763,C0454,07-04-2025,1333.73,Outlet_12
T13764,C0454,07-04-2025,1333.73,Outlet_12
T13765,C0454,17-04-2025,2794.18,Outlet_12
T13766,C0454,17-04-2025,2794.18,Outlet_12
T13767,C0454,18-04-2025,3132.52,Outlet_12
T13768,C0454,18-04-2025,3132.52,Outlet_12
T13769,C0454,18-04-2025,3132.52,Outlet_12
T13770,C0454,27-04-2025,1373.35,Outlet_10
T13771,C0454,27-04-2025,1373.35,Outlet_10
T13772,C0454,17-05-2025,1653.02,Outlet_12
T13773,C0454,17-05-2025,1653.02,Outlet_12
T13774,C0454,30-05-2025,2113.5,Outlet_12
T13775,C0454,30-05-2025,2113.5,Outlet_12
T13776,C0454,15-07-2025,3431.13,Outlet_12
T13777,C0454,21-07-2025,977.16,Outlet_03
T13778,C0454,21-07-2025,977.16,Outlet_03
T13779,C0454,01-09-2025,1464.27,Outlet_12
T13780,C0454,06-09-2025,1585.51,Outlet_12
T13781,C0454,06-09-2025,1585.51,Outlet_12
T13782,C0454,19-09-2025,829.5,Outlet_12
T13783,C0454,19-09-2025,829.5,Outlet_12
T13784,C0454,19-09-2025,829.5,Outlet_12
T13785,C0454,23-09-2025,1534.49,Outlet_13
T13786,C0454,17-10-2025,674.02,Outlet_12
T13787,C0454,20-11-2025,2863.28,Outlet_12
T13788,C0454,09-01-2026,1848.49,Outlet_04
T13789,C0454,09-01-2026,1848.49,Outlet_04
T13790,C0454,09-01-2026,1848.49,Outlet_04
T13791,C0454,09-01-2026,1848.49,Outlet_04
T13792,C0454,12-01-2026,2756.08,Outlet_15
T13793,C0454,12-01-2026,2756.08,Outlet_15
T13794,C0454,17-01-2026,1674.35,Outlet_12
T13795,C0454,03-02-2026,690.53,Outlet_12
T13796,C0454,22-02-2026,1054.76,Outlet_15
T13797,C0454,23-03-2026,974.43,Outlet_12
T13798,C0454,29-03-2026,972.7,Outlet_12
T13799,C0454,11-04-2026,2473.44,Outlet_12
T13800,C0454,07-05-2026,3774.57,Outlet_12
T13801,C0454,07-05-2026,3774.57,Outlet_12
T13802,C0454,12-05-2026,1530.5,Outlet_12
T13803,C0454,12-05-2026,1530.5,Outlet_12
T13804,C0454,12-05-2026,1530.5,Outlet_12
T13805,C0454,02-06-2026,2418.67,Outlet_12
T13806,C0454,02-06-2026,2418.67,Outlet_12
T13807,C0454,02-06-2026,2418.67,Outlet_12
T13808,C0454,13-07-2026,635.51,Outlet_12
T13809,C0454,13-07-2026,635.51,Outlet_12
T13810,C0454,13-07-2026,635.51,Outlet_12
T13811,C0454,27-07-2026,764.03,Outlet_12
T13812,C0455,13-11-2024,781.18,Outlet_14
T13813,C0455,24-11-2024,1036.63,Outlet_14
T13814,C0455,24-11-2024,1036.63,Outlet_14
T13815,C0455,04-01-2025,920.96,Outlet_14
T13816,C0455,04-01-2025,920.96,Outlet_14
T13817,C0455,31-03-2025,1873.2,Outlet_14
T13818,C0455,11-04-2025,985.01,Outlet_14
T13819,C0455,14-04-2025,659.36,Outlet_06
T13820,C0455,14-04-2025,659.36,Outlet_06
T13821,C0455,27-04-2025,758.93,Outlet_14
T13822,C0455,22-06-2025,1356.47,Outlet_04
T13823,C0455,22-06-2025,1356.47,Outlet_04
T13824,C0455,22-06-2025,1356.47,Outlet_04
T13825,C0455,25-06-2025,969.52,Outlet_14
T13826,C0455,25-06-2025,969.52,Outlet_14
T13827,C0455,25-06-2025,969.52,Outlet_14
T13828,C0455,13-07-2025,718,Outlet_13
T13829,C0455,08-10-2025,2548.03,Outlet_14
T13830,C0455,08-10-2025,2548.03,Outlet_14
T13831,C0455,05-11-2025,635.11,Outlet_11
T13832,C0455,05-11-2025,635.11,Outlet_11
T13833,C0455,14-12-2025,531.86,Outlet_14
T13834,C0455,30-12-2025,958.28,Outlet_14
T13835,C0455,08-02-2026,2005.91,Outlet_14
T13836,C0455,08-02-2026,2005.91,Outlet_14
T13837,C0455,08-02-2026,2005.91,Outlet_14
T13838,C0455,08-02-2026,2005.91,Outlet_14
T13839,C0456,08-03-2026,1832.47,Outlet_13
T13840,C0456,22-04-2026,776.88,Outlet_04
T13841,C0456,21-05-2026,808.29,Outlet_10
T13842,C0456,25-06-2026,1679.29,Outlet_13
T13843,C0456,18-07-2026,1875.16,Outlet_13
T13844,C0456,22-07-2026,1676.44,Outlet_07
T13845,C0456,01-08-2026,993.7,Outlet_13
T13846,C0457,04-03-2025,288.12,Outlet_03
T13847,C0457,04-03-2025,288.12,Outlet_03
T13848,C0457,27-03-2025,572.57,Outlet_10
T13849,C0457,13-04-2025,543.78,Outlet_10
T13850,C0457,11-05-2025,952.52,Outlet_03
T13851,C0457,11-05-2025,952.52,Outlet_03
T13852,C0457,20-05-2025,304.02,Outlet_03
T13853,C0457,10-08-2025,676.3,Outlet_03
T13854,C0458,06-01-2025,1124.26,Outlet_04
T13855,C0458,06-01-2025,1124.26,Outlet_04
T13856,C0458,13-02-2025,814.41,Outlet_13
T13857,C0458,04-03-2025,1290.47,Outlet_06
T13858,C0458,31-03-2025,1128.69,Outlet_13
T13859,C0458,31-03-2025,1128.69,Outlet_13
T13860,C0458,15-05-2025,1040.15,Outlet_13
T13861,C0458,15-05-2025,1040.15,Outlet_13
T13862,C0458,11-06-2025,437.85,Outlet_13
T13863,C0458,11-06-2025,437.85,Outlet_13
T13864,C0458,11-06-2025,437.85,Outlet_13
T13865,C0458,25-07-2025,659.15,Outlet_13
T13866,C0458,25-07-2025,659.15,Outlet_13
T13867,C0458,03-08-2025,956.12,Outlet_06
T13868,C0458,03-08-2025,956.12,Outlet_06
T13869,C0458,07-09-2025,1553.12,Outlet_13
T13870,C0458,07-09-2025,1553.12,Outlet_13
T13871,C0458,13-09-2025,774.24,Outlet_13
T13872,C0458,13-09-2025,774.24,Outlet_13
T13873,C0458,15-09-2025,1894.4,Outlet_13
T13874,C0458,20-09-2025,645.37,Outlet_12
T13875,C0458,17-10-2025,1065.38,Outlet_13
T13876,C0458,17-10-2025,1065.38,Outlet_13
T13877,C0458,17-10-2025,1065.38,Outlet_13
T13878,C0458,18-10-2025,615.36,Outlet_13
T13879,C0458,18-10-2025,615.36,Outlet_13
T13880,C0458,13-11-2025,1918,Outlet_13
T13881,C0458,13-11-2025,1918,Outlet_13
T13882,C0458,14-11-2025,1090.36,Outlet_13
T13883,C0458,14-11-2025,1090.36,Outlet_13
T13884,C0458,14-11-2025,1090.36,Outlet_13
T13885,C0458,18-11-2025,2041.23,Outlet_13
T13886,C0458,20-11-2025,326.4,Outlet_13
T13887,C0458,06-12-2025,603.13,Outlet_13
T13888,C0458,17-12-2025,1019.07,Outlet_13
T13889,C0458,28-12-2025,1170.98,Outlet_13
T13890,C0458,05-01-2026,571.68,Outlet_02
T13891,C0458,08-01-2026,1462.58,Outlet_13
T13892,C0458,29-01-2026,1079.16,Outlet_13
T13893,C0458,29-01-2026,1079.16,Outlet_13
T13894,C0458,29-01-2026,1079.16,Outlet_13
T13895,C0458,11-04-2026,1346.57,Outlet_13
T13896,C0458,19-04-2026,1356.37,Outlet_02
T13897,C0458,29-04-2026,943.52,Outlet_13
T13898,C0458,18-05-2026,790.28,Outlet_13
T13899,C0458,22-05-2026,938.42,Outlet_13
T13900,C0458,22-05-2026,938.42,Outlet_13
T13901,C0458,22-05-2026,938.42,Outlet_13
T13902,C0458,27-06-2026,1836.64,Outlet_11
T13903,C0458,26-07-2026,660.23,Outlet_12
T13904,C0458,26-07-2026,660.23,Outlet_12
T13905,C0458,26-07-2026,660.23,Outlet_12
T13906,C0459,10-11-2025,496.15,Outlet_03
T13907,C0459,10-11-2025,496.15,Outlet_03
T13908,C0459,30-11-2025,404.05,Outlet_03
T13909,C0459,30-11-2025,404.05,Outlet_03
T13910,C0459,30-11-2025,404.05,Outlet_03
T13911,C0459,14-12-2025,1063.04,Outlet_02
T13912,C0459,14-12-2025,1063.04,Outlet_02
T13913,C0459,09-01-2026,1285.3,Outlet_03
T13914,C0459,09-01-2026,1285.3,Outlet_03
T13915,C0459,03-02-2026,741.24,Outlet_03
T13916,C0459,03-02-2026,741.24,Outlet_03
T13917,C0459,03-02-2026,741.24,Outlet_03
T13918,C0459,25-05-2026,1022.69,Outlet_03
T13919,C0459,25-05-2026,1022.69,Outlet_03
T13920,C0459,22-07-2026,448.13,Outlet_03
T13921,C0459,22-07-2026,448.13,Outlet_03
T13922,C0460,21-07-2025,1476.15,Outlet_05
T13923,C0460,21-07-2025,1476.15,Outlet_05
T13924,C0460,01-09-2025,591.66,Outlet_05
T13925,C0460,01-09-2025,591.66,Outlet_05
T13926,C0460,03-12-2025,926.54,Outlet_05
T13927,C0460,03-12-2025,926.54,Outlet_05
T13928,C0460,26-03-2026,1607.64,Outlet_05
T13929,C0460,26-03-2026,1607.64,Outlet_05
T13930,C0460,20-04-2026,1199.47,Outlet_05
T13931,C0460,20-04-2026,1199.47,Outlet_05
T13932,C0460,12-05-2026,1422.83,Outlet_05
T13933,C0460,12-06-2026,1477.6,Outlet_05
T13934,C0460,12-06-2026,1477.6,Outlet_05
T13935,C0460,12-06-2026,1477.6,Outlet_05
T13936,C0460,12-07-2026,1112.86,Outlet_05
T13937,C0460,12-07-2026,1112.86,Outlet_05
T13938,C0460,22-07-2026,1728.85,Outlet_05
T13939,C0461,22-07-2025,1832.5,Outlet_11
T13940,C0461,22-07-2025,1832.5,Outlet_11
T13941,C0461,15-10-2025,991.21,Outlet_11
T13942,C0461,15-10-2025,991.21,Outlet_11
T13943,C0461,05-11-2025,410.45,Outlet_11
T13944,C0461,28-12-2025,604.56,Outlet_11
T13945,C0461,09-01-2026,864.77,Outlet_13
T13946,C0461,09-01-2026,864.77,Outlet_13
T13947,C0461,11-02-2026,1898.94,Outlet_07
T13948,C0461,11-02-2026,1898.94,Outlet_07
T13949,C0461,22-02-2026,261.85,Outlet_11
T13950,C0461,28-03-2026,673.61,Outlet_11
T13951,C0461,08-05-2026,778.11,Outlet_13
T13952,C0461,17-05-2026,614.52,Outlet_11
T13953,C0461,17-05-2026,614.52,Outlet_11
T13954,C0461,17-05-2026,614.52,Outlet_11
T13955,C0461,19-05-2026,347.44,Outlet_11
T13956,C0461,19-05-2026,347.44,Outlet_11
T13957,C0461,07-06-2026,1327,Outlet_11
T13958,C0461,28-06-2026,421.98,Outlet_11
T13959,C0461,28-06-2026,421.98,Outlet_11
T13960,C0461,28-06-2026,421.98,Outlet_11
T13961,C0462,13-01-2026,1104.92,Outlet_11
T13962,C0462,15-03-2026,1766.76,Outlet_05
T13963,C0462,15-05-2026,1202.9,Outlet_14
T13964,C0462,15-05-2026,1202.9,Outlet_14
T13965,C0462,19-05-2026,1818.41,Outlet_07
T13966,C0462,07-06-2026,2919.99,Outlet_07
T13967,C0462,07-06-2026,2919.99,Outlet_07
T13968,C0462,12-06-2026,1464.97,Outlet_07
T13969,C0462,12-06-2026,1464.97,Outlet_07
T13970,C0462,19-06-2026,1489.24,Outlet_07
T13971,C0462,01-08-2026,1947.48,Outlet_10
T13972,C0463,13-07-2024,1943.47,Outlet_01
T13973,C0463,13-07-2024,1943.47,Outlet_01
T13974,C0463,13-07-2024,1943.47,Outlet_01
T13975,C0463,30-08-2024,1773.98,Outlet_11
T13976,C0463,05-09-2024,1228.2,Outlet_01
T13977,C0463,08-10-2024,1485.11,Outlet_01
T13978,C0463,03-11-2024,795.83,Outlet_01
T13979,C0463,03-11-2024,795.83,Outlet_01
T13980,C0463,03-11-2024,795.83,Outlet_01
T13981,C0463,03-11-2024,795.83,Outlet_01
T13982,C0463,27-02-2025,1046.77,Outlet_01
T13983,C0463,27-02-2025,1046.77,Outlet_01
T13984,C0463,30-05-2025,784.4,Outlet_01
T13985,C0463,08-06-2025,2100.67,Outlet_01
T13986,C0463,14-06-2025,1231.79,Outlet_01
T13987,C0463,14-06-2025,1231.79,Outlet_01
T13988,C0463,16-06-2025,1234.17,Outlet_01
T13989,C0463,03-07-2025,1869.83,Outlet_02
T13990,C0463,08-07-2025,850.9,Outlet_01
T13991,C0463,08-07-2025,850.9,Outlet_01
T13992,C0463,08-07-2025,850.9,Outlet_01
T13993,C0463,19-07-2025,1517.57,Outlet_01
T13994,C0463,07-08-2025,1514.29,Outlet_01
T13995,C0463,11-08-2025,1262.36,Outlet_01
T13996,C0463,30-08-2025,344.71,Outlet_01
T13997,C0463,30-08-2025,344.71,Outlet_01
T13998,C0463,26-09-2025,987.5,Outlet_01
T13999,C0463,26-09-2025,987.5,Outlet_01
T14000,C0463,10-10-2025,771.69,Outlet_01
T14001,C0463,10-10-2025,771.69,Outlet_01
T14002,C0463,18-10-2025,1148.4,Outlet_01
T14003,C0463,18-10-2025,1148.4,Outlet_01
T14004,C0463,18-10-2025,1148.4,Outlet_01
T14005,C0463,21-10-2025,1994.38,Outlet_01
T14006,C0463,21-10-2025,1994.38,Outlet_01
T14007,C0463,21-10-2025,1994.38,Outlet_01
T14008,C0463,03-11-2025,1152.92,Outlet_12
T14009,C0463,22-11-2025,1042.71,Outlet_10
T14010,C0463,22-11-2025,1042.71,Outlet_10
T14011,C0463,01-12-2025,1193.6,Outlet_09
T14012,C0463,01-12-2025,1193.6,Outlet_09
T14013,C0463,23-01-2026,1352.36,Outlet_01
T14014,C0463,10-02-2026,2111.89,Outlet_02
T14015,C0463,10-02-2026,2111.89,Outlet_02
T14016,C0463,16-02-2026,1115.74,Outlet_07
T14017,C0463,16-02-2026,1115.74,Outlet_07
T14018,C0463,16-02-2026,1115.74,Outlet_07
T14019,C0463,02-03-2026,1278.11,Outlet_01
T14020,C0463,02-03-2026,1278.11,Outlet_01
T14021,C0463,09-03-2026,2215.75,Outlet_01
T14022,C0463,11-03-2026,1018.74,Outlet_01
T14023,C0463,11-03-2026,1018.74,Outlet_01
T14024,C0463,12-04-2026,640.43,Outlet_01
T14025,C0463,12-04-2026,640.43,Outlet_01
T14026,C0463,12-04-2026,640.43,Outlet_01
T14027,C0463,12-04-2026,640.43,Outlet_01
T14028,C0463,03-05-2026,2992.97,Outlet_01
T14029,C0463,03-05-2026,2992.97,Outlet_01
T14030,C0463,03-05-2026,2992.97,Outlet_01
T14031,C0463,16-05-2026,1634.74,Outlet_01
T14032,C0463,16-05-2026,1616.1,Outlet_01
T14033,C0463,16-05-2026,1616.1,Outlet_01
T14034,C0463,16-05-2026,1616.1,Outlet_01
T14035,C0463,16-05-2026,1616.1,Outlet_01
T14036,C0463,05-08-2026,2115.76,Outlet_01
T14037,C0463,05-08-2026,2115.76,Outlet_01
T14038,C0463,05-08-2026,2115.76,Outlet_01
T14039,C0464,05-03-2024,1954.2,Outlet_01
T14040,C0464,05-03-2024,1954.2,Outlet_01
T14041,C0464,05-03-2024,1954.2,Outlet_01
T14042,C0464,30-04-2024,2334.64,Outlet_02
T14043,C0464,30-04-2024,2334.64,Outlet_02
T14044,C0464,30-04-2024,2334.64,Outlet_02
T14045,C0464,29-05-2024,2077.44,Outlet_02
T14046,C0464,09-08-2024,1015.04,Outlet_02
T14047,C0464,06-09-2024,2108.85,Outlet_02
T14048,C0464,06-09-2024,2108.85,Outlet_02
T14049,C0464,23-09-2024,1768.66,Outlet_07
T14050,C0464,23-09-2024,1768.66,Outlet_07
T14051,C0464,15-10-2024,2525.35,Outlet_02
T14052,C0464,12-11-2024,1456.48,Outlet_02
T14053,C0464,12-11-2024,1456.48,Outlet_02
T14054,C0464,13-11-2024,2347.13,Outlet_10
T14055,C0464,09-12-2024,3313.37,Outlet_10
T14056,C0464,10-12-2024,1843.19,Outlet_02
T14057,C0464,18-12-2024,2336.53,Outlet_02
T14058,C0464,18-12-2024,2336.53,Outlet_02
T14059,C0464,18-12-2024,2336.53,Outlet_02
T14060,C0464,25-12-2024,831.82,Outlet_02
T14061,C0464,25-12-2024,831.82,Outlet_02
T14062,C0464,25-12-2024,831.82,Outlet_02
T14063,C0464,08-01-2025,1060.87,Outlet_05
T14064,C0464,09-01-2025,3043.4,Outlet_02
T14065,C0464,09-01-2025,3043.4,Outlet_02
T14066,C0464,09-01-2025,3043.4,Outlet_02
T14067,C0464,05-02-2025,2203.04,Outlet_02
T14068,C0464,02-03-2025,2817.7,Outlet_02
T14069,C0464,02-03-2025,2817.7,Outlet_02
T14070,C0464,02-03-2025,2817.7,Outlet_02
T14071,C0464,02-03-2025,2817.7,Outlet_02
T14072,C0464,22-03-2025,3012.35,Outlet_02
T14073,C0464,11-04-2025,1640.21,Outlet_02
T14074,C0464,11-04-2025,1619.72,Outlet_02
T14075,C0464,11-04-2025,1640.21,Outlet_02
T14076,C0464,19-04-2025,1319.69,Outlet_02
T14077,C0464,20-04-2025,2318.94,Outlet_02
T14078,C0464,20-04-2025,1592.21,Outlet_02
T14079,C0464,20-04-2025,2318.94,Outlet_02
T14080,C0464,25-04-2025,1032.66,Outlet_02
T14081,C0464,25-04-2025,1032.66,Outlet_02
T14082,C0464,01-05-2025,3059.83,Outlet_07
T14083,C0464,24-05-2025,2230.72,Outlet_02
T14084,C0464,24-05-2025,2230.72,Outlet_02
T14085,C0464,17-06-2025,3164.86,Outlet_09
T14086,C0464,17-06-2025,3164.86,Outlet_09
T14087,C0464,18-06-2025,5572.52,Outlet_06
T14088,C0464,18-06-2025,5572.52,Outlet_06
T14089,C0464,30-06-2025,2306.68,Outlet_02
T14090,C0464,14-08-2025,1250.28,Outlet_02
T14091,C0464,14-08-2025,1250.28,Outlet_02
T14092,C0464,18-08-2025,3347.32,Outlet_02
T14093,C0464,19-08-2025,1420.17,Outlet_02
T14094,C0464,19-08-2025,1420.17,Outlet_02
T14095,C0464,29-08-2025,3309.86,Outlet_02
T14096,C0464,29-08-2025,3309.86,Outlet_02
T14097,C0464,01-09-2025,2717.01,Outlet_04
T14098,C0464,01-09-2025,2717.01,Outlet_04
T14099,C0464,24-09-2025,779.87,Outlet_02
T14100,C0464,24-09-2025,779.87,Outlet_02
T14101,C0464,24-09-2025,779.87,Outlet_02
T14102,C0464,24-09-2025,779.87,Outlet_02
T14103,C0464,02-12-2025,1906.44,Outlet_03
T14104,C0464,02-12-2025,1906.44,Outlet_03
T14105,C0464,02-12-2025,1906.44,Outlet_03
T14106,C0464,02-12-2025,1906.44,Outlet_03
T14107,C0464,10-12-2025,1999.42,Outlet_02
T14108,C0464,11-12-2025,1444.84,Outlet_02
T14109,C0464,22-12-2025,2536.82,Outlet_12
T14110,C0464,22-12-2025,2536.82,Outlet_12
T14111,C0464,22-12-2025,2536.82,Outlet_12
T14112,C0464,30-12-2025,972.59,Outlet_02
T14113,C0464,03-01-2026,1211.75,Outlet_02
T14114,C0464,03-01-2026,3900.56,Outlet_02
T14115,C0464,03-01-2026,3900.56,Outlet_02
T14116,C0464,03-01-2026,1211.75,Outlet_02
T14117,C0464,07-01-2026,1803.86,Outlet_02
T14118,C0464,11-01-2026,1956.95,Outlet_02
T14119,C0464,30-01-2026,2205.49,Outlet_02
T14120,C0464,30-01-2026,2205.49,Outlet_02
T14121,C0464,07-02-2026,2603.4,Outlet_06
T14122,C0464,02-04-2026,2080.98,Outlet_10
T14123,C0464,02-04-2026,2080.98,Outlet_10
T14124,C0464,07-05-2026,1864.95,Outlet_02
T14125,C0464,07-05-2026,1864.95,Outlet_02
T14126,C0464,12-05-2026,3619.87,Outlet_02
T14127,C0464,12-05-2026,3619.87,Outlet_02
T14128,C0464,12-05-2026,3619.87,Outlet_02
T14129,C0464,12-05-2026,3619.87,Outlet_02
T14130,C0464,10-06-2026,915.64,Outlet_02
T14131,C0464,10-06-2026,915.64,Outlet_02
